"lat","long","r","c","a","coastline"
72.2,148.9,179,3290,1,1
59.2,148.9,309,3290,1,1
-5.7,148.9,958,3290,1,1
-6,148.9,961,3290,1,1
-9.2,148.9,993,3290,1,1
-10.4,148.9,1005,3290,1,1
-20.5,148.9,1106,3290,1,1
-20.8,148.9,1109,3290,1,1
-20.9,148.9,1110,3290,1,1
-37.8,148.9,1279,3290,1,1
-68.6,148.9,1587,3290,1,1
75.1,149,150,3291,1,1
74.7,149,154,3291,1,1
72.1,149,180,3291,1,1
59.2,149,309,3291,1,1
-5.7,149,958,3291,1,1
-6,149,961,3291,1,1
-9.2,149,993,3291,1,1
-10.4,149,1005,3291,1,1
-21,149,1111,3291,1,1
-37.8,149,1279,3291,1,1
-68.6,149,1587,3291,1,1
75.1,149.1,150,3292,1,1
74.7,149.1,154,3292,1,1
72.1,149.1,180,3292,1,1
59.3,149.1,308,3292,1,1
-5.7,149.1,958,3292,1,1
-6,149.1,961,3292,1,1
-9.2,149.1,993,3292,1,1
-10.4,149.1,1005,3292,1,1
-21.1,149.1,1112,3292,1,1
-37.8,149.1,1279,3292,1,1
-68.6,149.1,1587,3292,1,1
75.1,149.2,150,3293,1,1
74.7,149.2,154,3293,1,1
72.1,149.2,180,3293,1,1
59.3,149.2,308,3293,1,1
-5.8,149.2,959,3293,1,1
-6.1,149.2,962,3293,1,1
-9.2,149.2,993,3293,1,1
-10.4,149.2,1005,3293,1,1
-21.2,149.2,1113,3293,1,1
-21.3,149.2,1114,3293,1,1
-37.8,149.2,1279,3293,1,1
-68.6,149.2,1587,3293,1,1
75.1,149.3,150,3294,1,1
74.7,149.3,154,3294,1,1
72.1,149.3,180,3294,1,1
59.4,149.3,307,3294,1,1
-5.8,149.3,959,3294,1,1
-6.1,149.3,962,3294,1,1
-9.2,149.3,993,3294,1,1
-10.4,149.3,1005,3294,1,1
-21.4,149.3,1115,3294,1,1
-21.5,149.3,1116,3294,1,1
-37.8,149.3,1279,3294,1,1
-68.6,149.3,1587,3294,1,1
75.1,149.4,150,3295,1,1
74.7,149.4,154,3295,1,1
72.1,149.4,180,3295,1,1
59.4,149.4,307,3295,1,1
-5.8,149.4,959,3295,1,1
-6.1,149.4,962,3295,1,1
-9.2,149.4,993,3295,1,1
-9.3,149.4,994,3295,1,1
-9.4,149.4,995,3295,1,1
-9.5,149.4,996,3295,1,1
-10.4,149.4,1005,3295,1,1
-21.6,149.4,1117,3295,1,1
-21.7,149.4,1118,3295,1,1
-21.8,149.4,1119,3295,1,1
-37.8,149.4,1279,3295,1,1
-68.7,149.4,1588,3295,1,1
75.1,149.5,150,3296,1,1
74.7,149.5,154,3296,1,1
72.1,149.5,180,3296,1,1
59.4,149.5,307,3296,1,1
-5.8,149.5,959,3296,1,1
-6.2,149.5,963,3296,1,1
-9.6,149.5,997,3296,1,1
-10.5,149.5,1006,3296,1,1
-21.9,149.5,1120,3296,1,1
-22,149.5,1121,3296,1,1
-37.8,149.5,1279,3296,1,1
-68.7,149.5,1588,3296,1,1
75.1,149.6,150,3297,1,1
74.7,149.6,154,3297,1,1
72.1,149.6,180,3297,1,1
59.5,149.6,306,3297,1,1
-5.8,149.6,959,3297,1,1
-6.2,149.6,963,3297,1,1
-9.7,149.6,998,3297,1,1
-10.5,149.6,1006,3297,1,1
-22.1,149.6,1122,3297,1,1
-22.2,149.6,1123,3297,1,1
-22.3,149.6,1124,3297,1,1
-37.8,149.6,1279,3297,1,1
-68.7,149.6,1588,3297,1,1
75,149.7,151,3298,1,1
74.7,149.7,154,3298,1,1
72,149.7,181,3298,1,1
59.5,149.7,306,3298,1,1
-5.7,149.7,958,3298,1,1
-6.2,149.7,963,3298,1,1
-9.7,149.7,998,3298,1,1
-10.5,149.7,1006,3298,1,1
-22.4,149.7,1125,3298,1,1
-22.5,149.7,1126,3298,1,1
-37.7,149.7,1278,3298,1,1
-68.7,149.7,1588,3298,1,1
75,149.8,151,3299,1,1
74.7,149.8,154,3299,1,1
72,149.8,181,3299,1,1
59.6,149.8,305,3299,1,1
-5.7,149.8,958,3299,1,1
-6.3,149.8,964,3299,1,1
-9.7,149.8,998,3299,1,1
-10.5,149.8,1006,3299,1,1
-22.6,149.8,1127,3299,1,1
-37.6,149.8,1277,3299,1,1
-68.7,149.8,1588,3299,1,1
75,149.9,151,3300,1,1
74.8,149.9,153,3300,1,1
71.9,149.9,182,3300,1,1
59.6,149.9,305,3300,1,1
-5.7,149.9,958,3300,1,1
-6.3,149.9,964,3300,1,1
-9.7,149.9,998,3300,1,1
-10.5,149.9,1006,3300,1,1
-22.5,149.9,1126,3300,1,1
-37.6,149.9,1277,3300,1,1
-68.7,149.9,1588,3300,1,1
75,150,151,3301,1,1
74.8,150,153,3301,1,1
71.8,150,183,3301,1,1
59.6,150,305,3301,1,1
-5.7,150,958,3301,1,1
-6.3,150,964,3301,1,1
-9.8,150,999,3301,1,1
-10,150,1001,3301,1,1
-10.6,150,1007,3301,1,1
-22.4,150,1125,3301,1,1
-36.9,150,1270,3301,1,1
-37,150,1271,3301,1,1
-37.1,150,1272,3301,1,1
-37.2,150,1273,3301,1,1
-37.3,150,1274,3301,1,1
-37.4,150,1275,3301,1,1
-37.5,150,1276,3301,1,1
-68.8,150,1589,3301,1,1
75,150.1,151,3302,1,1
74.8,150.1,153,3302,1,1
71.8,150.1,183,3302,1,1
59.6,150.1,305,3302,1,1
-5.4,150.1,955,3302,1,1
-5.5,150.1,956,3302,1,1
-5.6,150.1,957,3302,1,1
-6.3,150.1,964,3302,1,1
-9.8,150.1,999,3302,1,1
-9.9,150.1,1000,3302,1,1
-10.1,150.1,1002,3302,1,1
-10.7,150.1,1008,3302,1,1
-22.4,150.1,1125,3302,1,1
-36.4,150.1,1265,3302,1,1
-36.5,150.1,1266,3302,1,1
-36.6,150.1,1267,3302,1,1
-36.7,150.1,1268,3302,1,1
-36.8,150.1,1269,3302,1,1
-68.8,150.1,1589,3302,1,1
75,150.2,151,3303,1,1
74.9,150.2,152,3303,1,1
71.7,150.2,184,3303,1,1
59.6,150.2,305,3303,1,1
-5.2,150.2,953,3303,1,1
-5.3,150.2,954,3303,1,1
-6.3,150.2,964,3303,1,1
-9.8,150.2,999,3303,1,1
-10.1,150.2,1002,3303,1,1
-10.8,150.2,1009,3303,1,1
-22.3,150.2,1124,3303,1,1
-36.2,150.2,1263,3303,1,1
-36.3,150.2,1264,3303,1,1
-68.8,150.2,1589,3303,1,1
75,150.3,151,3304,1,1
74.9,150.3,152,3304,1,1
71.6,150.3,185,3304,1,1
59.5,150.3,306,3304,1,1
-5.4,150.3,955,3304,1,1
-5.5,150.3,956,3304,1,1
-5.6,150.3,957,3304,1,1
-6.3,150.3,964,3304,1,1
-10.2,150.3,1003,3304,1,1
-10.8,150.3,1009,3304,1,1
-22.4,150.3,1125,3304,1,1
-22.5,150.3,1126,3304,1,1
-36,150.3,1261,3304,1,1
-36.1,150.3,1262,3304,1,1
-68.8,150.3,1589,3304,1,1
75,150.4,151,3305,1,1
74.9,150.4,152,3305,1,1
71.6,150.4,185,3305,1,1
59.5,150.4,306,3305,1,1
-5.7,150.4,958,3305,1,1
-6.3,150.4,964,3305,1,1
-10.2,150.4,1003,3305,1,1
-10.8,150.4,1009,3305,1,1
-22.6,150.4,1127,3305,1,1
-35.8,150.4,1259,3305,1,1
-35.9,150.4,1260,3305,1,1
-68.8,150.4,1589,3305,1,1
71.5,150.5,186,3306,1,1
59.5,150.5,306,3306,1,1
-5.7,150.5,958,3306,1,1
-6.3,150.5,964,3306,1,1
-10.2,150.5,1003,3306,1,1
-10.7,150.5,1008,3306,1,1
-22.7,150.5,1128,3306,1,1
-35.7,150.5,1258,3306,1,1
-68.8,150.5,1589,3306,1,1
71.5,150.6,186,3307,1,1
59.5,150.6,306,3307,1,1
-5.7,150.6,958,3307,1,1
-6.2,150.6,963,3307,1,1
-10.3,150.6,1004,3307,1,1
-10.7,150.6,1008,3307,1,1
-22.8,150.6,1129,3307,1,1
-35.5,150.6,1256,3307,1,1
-35.6,150.6,1257,3307,1,1
-68.8,150.6,1589,3307,1,1
71.4,150.7,187,3308,1,1
59.5,150.7,306,3308,1,1
-5.7,150.7,958,3308,1,1
-6.2,150.7,963,3308,1,1
-10.3,150.7,1004,3308,1,1
-10.7,150.7,1008,3308,1,1
-22.7,150.7,1128,3308,1,1
-35.4,150.7,1255,3308,1,1
-68.9,150.7,1590,3308,1,1
71.4,150.8,187,3309,1,1
59.5,150.8,306,3309,1,1
-5.7,150.8,958,3309,1,1
-6.1,150.8,962,3309,1,1
-10.4,150.8,1005,3309,1,1
-10.6,150.8,1007,3309,1,1
-10.7,150.8,1008,3309,1,1
-22.7,150.8,1128,3309,1,1
-22.8,150.8,1129,3309,1,1
-22.9,150.8,1130,3309,1,1
-23,150.8,1131,3309,1,1
-35.2,150.8,1253,3309,1,1
-35.3,150.8,1254,3309,1,1
-68.9,150.8,1590,3309,1,1
71.4,150.9,187,3310,1,1
59.5,150.9,306,3310,1,1
-5.7,150.9,958,3310,1,1
-6.1,150.9,962,3310,1,1
-10.4,150.9,1005,3310,1,1
-10.5,150.9,1006,3310,1,1
-23.1,150.9,1132,3310,1,1
-23.2,150.9,1133,3310,1,1
-23.3,150.9,1134,3310,1,1
-23.4,150.9,1135,3310,1,1
-23.5,150.9,1136,3310,1,1
-23.6,150.9,1137,3310,1,1
-34.9,150.9,1250,3310,1,1
-35,150.9,1251,3310,1,1
-35.1,150.9,1252,3310,1,1
-68.9,150.9,1590,3310,1,1
71.4,151,187,3311,1,1
59.5,151,306,3311,1,1
-2.8,151,929,3311,1,1
-5.6,151,957,3311,1,1
-6,151,961,3311,1,1
-23.7,151,1138,3311,1,1
-34.6,151,1247,3311,1,1
-34.7,151,1248,3311,1,1
-34.8,151,1249,3311,1,1
-68.9,151,1590,3311,1,1
71.3,151.1,188,3312,1,1
59.4,151.1,307,3312,1,1
-2.7,151.1,928,3312,1,1
-2.8,151.1,929,3312,1,1
-5.4,151.1,955,3312,1,1
-5.5,151.1,956,3312,1,1
-6,151.1,961,3312,1,1
-23.8,151.1,1139,3312,1,1
-34.4,151.1,1245,3312,1,1
-34.5,151.1,1246,3312,1,1
-68.9,151.1,1590,3312,1,1
71.3,151.2,188,3313,1,1
59.4,151.2,307,3313,1,1
-2.8,151.2,929,3313,1,1
-2.9,151.2,930,3313,1,1
-5.3,151.2,954,3313,1,1
-5.9,151.2,960,3313,1,1
-23.9,151.2,1140,3313,1,1
-34.2,151.2,1243,3313,1,1
-34.3,151.2,1244,3313,1,1
-68.9,151.2,1590,3313,1,1
71.3,151.3,188,3314,1,1
59.4,151.3,307,3314,1,1
-2.8,151.3,929,3314,1,1
-2.9,151.3,930,3314,1,1
-5.2,151.3,953,3314,1,1
-5.9,151.3,960,3314,1,1
-23.9,151.3,1140,3314,1,1
-34,151.3,1241,3314,1,1
-34.1,151.3,1242,3314,1,1
-69,151.3,1591,3314,1,1
71.3,151.4,188,3315,1,1
59.4,151.4,307,3315,1,1
59,151.4,311,3315,1,1
58.9,151.4,312,3315,1,1
58.8,151.4,313,3315,1,1
58.7,151.4,314,3315,1,1
-2.9,151.4,930,3315,1,1
-3,151.4,931,3315,1,1
-5.2,151.4,953,3315,1,1
-5.8,151.4,959,3315,1,1
-24,151.4,1141,3315,1,1
-33.9,151.4,1240,3315,1,1
-69,151.4,1591,3315,1,1
71.2,151.5,189,3316,1,1
59.3,151.5,308,3316,1,1
59.2,151.5,309,3316,1,1
59.1,151.5,310,3316,1,1
58.7,151.5,314,3316,1,1
-2.9,151.5,930,3316,1,1
-3,151.5,931,3316,1,1
-5.1,151.5,952,3316,1,1
-5.7,151.5,958,3316,1,1
-24.1,151.5,1142,3316,1,1
-33.7,151.5,1238,3316,1,1
-33.8,151.5,1239,3316,1,1
-69,151.5,1591,3316,1,1
71.2,151.6,189,3317,1,1
58.7,151.6,314,3317,1,1
-3,151.6,931,3317,1,1
-3.1,151.6,932,3317,1,1
-5.1,151.6,952,3317,1,1
-5.6,151.6,957,3317,1,1
-24.2,151.6,1143,3317,1,1
-33.5,151.6,1236,3317,1,1
-33.6,151.6,1237,3317,1,1
-69,151.6,1591,3317,1,1
71.2,151.7,189,3318,1,1
58.7,151.7,314,3318,1,1
-3.1,151.7,932,3318,1,1
-3.2,151.7,933,3318,1,1
-5,151.7,951,3318,1,1
-5.6,151.7,957,3318,1,1
-24.2,151.7,1143,3318,1,1
-33.3,151.7,1234,3318,1,1
-33.4,151.7,1235,3318,1,1
-69,151.7,1591,3318,1,1
71.1,151.8,190,3319,1,1
58.7,151.8,314,3319,1,1
-3.1,151.8,932,3319,1,1
-3.3,151.8,934,3319,1,1
-4.4,151.8,945,3319,1,1
-4.5,151.8,946,3319,1,1
-4.6,151.8,947,3319,1,1
-5,151.8,951,3319,1,1
-5.6,151.8,957,3319,1,1
-24.3,151.8,1144,3319,1,1
-33.2,151.8,1233,3319,1,1
-69,151.8,1591,3319,1,1
71.1,151.9,190,3320,1,1
58.7,151.9,314,3320,1,1
-3.2,151.9,933,3320,1,1
-3.3,151.9,934,3320,1,1
-4.4,151.9,945,3320,1,1
-4.7,151.9,948,3320,1,1
-4.8,151.9,949,3320,1,1
-4.9,151.9,950,3320,1,1
-5.5,151.9,956,3320,1,1
-24.4,151.9,1145,3320,1,1
-33.1,151.9,1232,3320,1,1
-69,151.9,1591,3320,1,1
71.1,152,190,3321,1,1
58.7,152,314,3321,1,1
-3.2,152,933,3321,1,1
-3.4,152,935,3321,1,1
-4.4,152,945,3321,1,1
-5.5,152,956,3321,1,1
-24.5,152,1146,3321,1,1
-33,152,1231,3321,1,1
-69,152,1591,3321,1,1
71.1,152.1,190,3322,1,1
58.7,152.1,314,3322,1,1
-3.3,152.1,934,3322,1,1
-3.5,152.1,936,3322,1,1
-4.4,152.1,945,3322,1,1
-5.4,152.1,955,3322,1,1
-5.5,152.1,956,3322,1,1
-24.6,152.1,1147,3322,1,1
-33,152.1,1231,3322,1,1
-69.1,152.1,1592,3322,1,1
71,152.2,191,3323,1,1
58.8,152.2,313,3323,1,1
-3.3,152.2,934,3323,1,1
-3.6,152.2,937,3323,1,1
-4.4,152.2,945,3323,1,1
-5.3,152.2,954,3323,1,1
-24.7,152.2,1148,3323,1,1
-32.9,152.2,1230,3323,1,1
-69.1,152.2,1592,3323,1,1
71,152.3,191,3324,1,1
58.8,152.3,313,3324,1,1
-3.4,152.3,935,3324,1,1
-3.7,152.3,938,3324,1,1
-4.4,152.3,945,3324,1,1
-5.1,152.3,952,3324,1,1
-5.2,152.3,953,3324,1,1
-24.8,152.3,1149,3324,1,1
-32.8,152.3,1229,3324,1,1
-69.1,152.3,1592,3324,1,1
71,152.4,191,3325,1,1
58.8,152.4,313,3325,1,1
-3.4,152.4,935,3325,1,1
-3.7,152.4,938,3325,1,1
-4.5,152.4,946,3325,1,1
-4.6,152.4,947,3325,1,1
-4.7,152.4,948,3325,1,1
-4.8,152.4,949,3325,1,1
-4.9,152.4,950,3325,1,1
-5,152.4,951,3325,1,1
-24.9,152.4,1150,3325,1,1
-32.7,152.4,1228,3325,1,1
-69.1,152.4,1592,3325,1,1
71,152.5,191,3326,1,1
58.8,152.5,313,3326,1,1
-3.5,152.5,936,3326,1,1
-3.6,152.5,937,3326,1,1
-3.8,152.5,939,3326,1,1
-25,152.5,1151,3326,1,1
-32.6,152.5,1227,3326,1,1
-32.7,152.5,1228,3326,1,1
-69.1,152.5,1592,3326,1,1
70.9,152.6,192,3327,1,1
58.8,152.6,313,3327,1,1
-3.7,152.6,938,3327,1,1
-3.9,152.6,940,3327,1,1
-25.1,152.6,1152,3327,1,1
-32.4,152.6,1225,3327,1,1
-32.5,152.6,1226,3327,1,1
-69.1,152.6,1592,3327,1,1
70.9,152.7,192,3328,1,1
58.8,152.7,313,3328,1,1
-3.8,152.7,939,3328,1,1
-4,152.7,941,3328,1,1
-4.1,152.7,942,3328,1,1
-25.2,152.7,1153,3328,1,1
-32.2,152.7,1223,3328,1,1
-32.3,152.7,1224,3328,1,1
-69.1,152.7,1592,3328,1,1
70.9,152.8,192,3329,1,1
58.8,152.8,313,3329,1,1
-3.9,152.8,940,3329,1,1
-4.2,152.8,943,3329,1,1
-25.3,152.8,1154,3329,1,1
-32,152.8,1221,3329,1,1
-32.1,152.8,1222,3329,1,1
-69.1,152.8,1592,3329,1,1
70.9,152.9,192,3330,1,1
58.8,152.9,313,3330,1,1
-4,152.9,941,3330,1,1
-4.3,152.9,944,3330,1,1
-4.4,152.9,945,3330,1,1
-25.4,152.9,1155,3330,1,1
-25.5,152.9,1156,3330,1,1
-31.6,152.9,1217,3330,1,1
-31.7,152.9,1218,3330,1,1
-31.8,152.9,1219,3330,1,1
-31.9,152.9,1220,3330,1,1
-69.1,152.9,1592,3330,1,1
70.8,153,193,3331,1,1
58.8,153,313,3331,1,1
-4.1,153,942,3331,1,1
-4.5,153,946,3331,1,1
-4.6,153,947,3331,1,1
-4.7,153,948,3331,1,1
-25.6,153,1157,3331,1,1
-25.7,153,1158,3331,1,1
-25.8,153,1159,3331,1,1
-31.2,153,1213,3331,1,1
-31.3,153,1214,3331,1,1
-31.4,153,1215,3331,1,1
-31.5,153,1216,3331,1,1
-69.1,153,1592,3331,1,1
70.8,153.1,193,3332,1,1
58.8,153.1,313,3332,1,1
-4.1,153.1,942,3332,1,1
-4.7,153.1,948,3332,1,1
-25.9,153.1,1160,3332,1,1
-26,153.1,1161,3332,1,1
-27.1,153.1,1172,3332,1,1
-27.2,153.1,1173,3332,1,1
-27.3,153.1,1174,3332,1,1
-27.4,153.1,1175,3332,1,1
-30.4,153.1,1205,3332,1,1
-30.5,153.1,1206,3332,1,1
-30.6,153.1,1207,3332,1,1
-30.7,153.1,1208,3332,1,1
-30.8,153.1,1209,3332,1,1
-30.9,153.1,1210,3332,1,1
-31,153.1,1211,3332,1,1
-31.1,153.1,1212,3332,1,1
-69.1,153.1,1592,3332,1,1
70.8,153.2,193,3333,1,1
58.8,153.2,313,3333,1,1
-3.7,153.2,938,3333,1,1
-3.8,153.2,939,3333,1,1
-3.9,153.2,940,3333,1,1
-4,153.2,941,3333,1,1
-4.1,153.2,942,3333,1,1
-4.2,153.2,943,3333,1,1
-4.3,153.2,944,3333,1,1
-4.4,153.2,945,3333,1,1
-4.6,153.2,947,3333,1,1
-26.1,153.2,1162,3333,1,1
-26.2,153.2,1163,3333,1,1
-26.3,153.2,1164,3333,1,1
-26.4,153.2,1165,3333,1,1
-26.5,153.2,1166,3333,1,1
-26.6,153.2,1167,3333,1,1
-26.7,153.2,1168,3333,1,1
-26.8,153.2,1169,3333,1,1
-26.9,153.2,1170,3333,1,1
-27,153.2,1171,3333,1,1
-27.5,153.2,1176,3333,1,1
-27.6,153.2,1177,3333,1,1
-30.1,153.2,1202,3333,1,1
-30.2,153.2,1203,3333,1,1
-30.3,153.2,1204,3333,1,1
-69.1,153.2,1592,3333,1,1
70.8,153.3,193,3334,1,1
58.8,153.3,313,3334,1,1
-4.5,153.3,946,3334,1,1
-4.6,153.3,947,3334,1,1
-4.7,153.3,948,3334,1,1
-4.8,153.3,949,3334,1,1
-4.9,153.3,950,3334,1,1
-5,153.3,951,3334,1,1
-27.7,153.3,1178,3334,1,1
-27.8,153.3,1179,3334,1,1
-29.8,153.3,1199,3334,1,1
-29.9,153.3,1200,3334,1,1
-30,153.3,1201,3334,1,1
-69.1,153.3,1592,3334,1,1
70.8,153.4,193,3335,1,1
58.9,153.4,312,3335,1,1
-27.9,153.4,1180,3335,1,1
-29.5,153.4,1196,3335,1,1
-29.6,153.4,1197,3335,1,1
-29.7,153.4,1198,3335,1,1
-69.1,153.4,1592,3335,1,1
70.8,153.5,193,3336,1,1
58.9,153.5,312,3336,1,1
-28,153.5,1181,3336,1,1
-28.1,153.5,1182,3336,1,1
-29.3,153.5,1194,3336,1,1
-29.4,153.5,1195,3336,1,1
-69.1,153.5,1592,3336,1,1
70.8,153.6,193,3337,1,1
58.9,153.6,312,3337,1,1
-28.2,153.6,1183,3337,1,1
-28.3,153.6,1184,3337,1,1
-28.4,153.6,1185,3337,1,1
-28.5,153.6,1186,3337,1,1
-28.6,153.6,1187,3337,1,1
-28.7,153.6,1188,3337,1,1
-28.8,153.6,1189,3337,1,1
-28.9,153.6,1190,3337,1,1
-29,153.6,1191,3337,1,1
-29.1,153.6,1192,3337,1,1
-29.2,153.6,1193,3337,1,1
-69.1,153.6,1592,3337,1,1
70.8,153.7,193,3338,1,1
58.9,153.7,312,3338,1,1
-69.1,153.7,1592,3338,1,1
70.8,153.8,193,3339,1,1
58.9,153.8,312,3339,1,1
-69.1,153.8,1592,3339,1,1
70.8,153.9,193,3340,1,1
58.9,153.9,312,3340,1,1
-69,153.9,1591,3340,1,1
70.8,154,193,3341,1,1
58.9,154,312,3341,1,1
-69,154,1591,3341,1,1
70.8,154.1,193,3342,1,1
59,154.1,311,3342,1,1
-68.9,154.1,1590,3342,1,1
70.9,154.2,192,3343,1,1
59,154.2,311,3343,1,1
-68.9,154.2,1590,3343,1,1
70.9,154.3,192,3344,1,1
59,154.3,311,3344,1,1
-68.8,154.3,1589,3344,1,1
70.9,154.4,192,3345,1,1
59.7,154.4,304,3345,1,1
59,154.4,311,3345,1,1
-68.8,154.4,1589,3345,1,1
70.9,154.5,192,3346,1,1
59.8,154.5,303,3346,1,1
59.6,154.5,305,3346,1,1
59,154.5,311,3346,1,1
-68.8,154.5,1589,3346,1,1
70.9,154.6,192,3347,1,1
59.8,154.6,303,3347,1,1
59.5,154.6,306,3347,1,1
59,154.6,311,3347,1,1
-68.9,154.6,1590,3347,1,1
70.9,154.7,192,3348,1,1
59.9,154.7,302,3348,1,1
59.5,154.7,306,3348,1,1
59,154.7,311,3348,1,1
-68.9,154.7,1590,3348,1,1
70.9,154.8,192,3349,1,1
60,154.8,301,3349,1,1
59.4,154.8,307,3349,1,1
59,154.8,311,3349,1,1
-5.3,154.8,954,3349,1,1
-5.4,154.8,955,3349,1,1
-68.9,154.8,1590,3349,1,1
70.9,154.9,192,3350,1,1
60,154.9,301,3350,1,1
59.3,154.9,308,3350,1,1
59.1,154.9,310,3350,1,1
-5.5,154.9,956,3350,1,1
-5.6,154.9,957,3350,1,1
-5.7,154.9,958,3350,1,1
-5.8,154.9,959,3350,1,1
-69,154.9,1591,3350,1,1
70.9,155,192,3351,1,1
60.1,155,300,3351,1,1
59.2,155,309,3351,1,1
59.1,155,310,3351,1,1
-5.6,155,957,3351,1,1
-5.9,155,960,3351,1,1
-6,155,961,3351,1,1
-69,155,1591,3351,1,1
70.9,155.1,192,3352,1,1
60.2,155.1,299,3352,1,1
59.2,155.1,309,3352,1,1
59.1,155.1,310,3352,1,1
-5.7,155.1,958,3352,1,1
-6.1,155.1,962,3352,1,1
-6.2,155.1,963,3352,1,1
-69,155.1,1591,3352,1,1
70.9,155.2,192,3353,1,1
60.2,155.2,299,3353,1,1
59.1,155.2,310,3353,1,1
-5.8,155.2,959,3353,1,1
-6.3,155.2,964,3353,1,1
-69.1,155.2,1592,3353,1,1
70.9,155.3,192,3354,1,1
60.3,155.3,298,3354,1,1
-5.9,155.3,960,3354,1,1
-6,155.3,961,3354,1,1
-6.4,155.3,965,3354,1,1
-6.5,155.3,966,3354,1,1
-69.1,155.3,1592,3354,1,1
70.9,155.4,192,3355,1,1
60.4,155.4,297,3355,1,1
-6.1,155.4,962,3355,1,1
-6.6,155.4,967,3355,1,1
-69.1,155.4,1592,3355,1,1
70.9,155.5,192,3356,1,1
60.4,155.5,297,3356,1,1
-6.2,155.5,963,3356,1,1
-6.7,155.5,968,3356,1,1
-69.2,155.5,1593,3356,1,1
70.9,155.6,192,3357,1,1
60.5,155.6,296,3357,1,1
55.4,155.6,347,3357,1,1
55.3,155.6,348,3357,1,1
55.2,155.6,349,3357,1,1
55.1,155.6,350,3357,1,1
-6.3,155.6,964,3357,1,1
-6.8,155.6,969,3357,1,1
-69.2,155.6,1593,3357,1,1
70.9,155.7,192,3358,1,1
60.6,155.7,295,3358,1,1
55.7,155.7,344,3358,1,1
55.6,155.7,345,3358,1,1
55.5,155.7,346,3358,1,1
55,155.7,351,3358,1,1
54.9,155.7,352,3358,1,1
54.8,155.7,353,3358,1,1
54.7,155.7,354,3358,1,1
-6.4,155.7,965,3358,1,1
-6.9,155.7,970,3358,1,1
-69.3,155.7,1594,3358,1,1
70.9,155.8,192,3359,1,1
60.7,155.8,294,3359,1,1
56,155.8,341,3359,1,1
55.9,155.8,342,3359,1,1
55.8,155.8,343,3359,1,1
54.6,155.8,355,3359,1,1
54.5,155.8,356,3359,1,1
54.4,155.8,357,3359,1,1
54.3,155.8,358,3359,1,1
54.2,155.8,359,3359,1,1
-6.5,155.8,966,3359,1,1
-6.9,155.8,970,3359,1,1
-69.3,155.8,1594,3359,1,1
70.9,155.9,192,3360,1,1
60.7,155.9,294,3360,1,1
56.2,155.9,339,3360,1,1
56.1,155.9,340,3360,1,1
54.1,155.9,360,3360,1,1
54,155.9,361,3360,1,1
53.9,155.9,362,3360,1,1
53.8,155.9,363,3360,1,1
-6.5,155.9,966,3360,1,1
-6.8,155.9,969,3360,1,1
-69.3,155.9,1594,3360,1,1
70.9,156,192,3361,1,1
60.8,156,293,3361,1,1
56.5,156,336,3361,1,1
56.4,156,337,3361,1,1
56.3,156,338,3361,1,1
53.7,156,364,3361,1,1
53.6,156,365,3361,1,1
53.5,156,366,3361,1,1
53.4,156,367,3361,1,1
-6.6,156,967,3361,1,1
-6.7,156,968,3361,1,1
-6.8,156,969,3361,1,1
-69.4,156,1595,3361,1,1
70.9,156.1,192,3362,1,1
60.9,156.1,292,3362,1,1
56.7,156.1,334,3362,1,1
56.6,156.1,335,3362,1,1
53.3,156.1,368,3362,1,1
53.2,156.1,369,3362,1,1
53.1,156.1,370,3362,1,1
53,156.1,371,3362,1,1
-6.6,156.1,967,3362,1,1
-69.4,156.1,1595,3362,1,1
71,156.2,191,3363,1,1
60.9,156.2,292,3363,1,1
56.8,156.2,333,3363,1,1
52.9,156.2,372,3363,1,1
52.8,156.2,373,3363,1,1
52.7,156.2,374,3363,1,1
-69.4,156.2,1595,3363,1,1
71,156.3,191,3364,1,1
61,156.3,291,3364,1,1
56.9,156.3,332,3364,1,1
52.6,156.3,375,3364,1,1
52.5,156.3,376,3364,1,1
52.4,156.3,377,3364,1,1
-69.4,156.3,1595,3364,1,1
71,156.4,191,3365,1,1
61.1,156.4,290,3365,1,1
56.9,156.4,332,3365,1,1
52.3,156.4,378,3365,1,1
52.2,156.4,379,3365,1,1
52.1,156.4,380,3365,1,1
-69.5,156.4,1596,3365,1,1
71,156.5,191,3366,1,1
61.1,156.5,290,3366,1,1
57,156.5,331,3366,1,1
52,156.5,381,3366,1,1
51.9,156.5,382,3366,1,1
51.8,156.5,383,3366,1,1
-69.5,156.5,1596,3366,1,1
71,156.6,191,3367,1,1
61.2,156.6,289,3367,1,1
57.1,156.6,330,3367,1,1
51.7,156.6,384,3367,1,1
51.6,156.6,385,3367,1,1
51.5,156.6,386,3367,1,1
-69.5,156.6,1596,3367,1,1
71,156.7,191,3368,1,1
61.3,156.7,288,3368,1,1
57.2,156.7,329,3368,1,1
51.4,156.7,387,3368,1,1
51.3,156.7,388,3368,1,1
-6.8,156.7,969,3368,1,1
-6.9,156.7,970,3368,1,1
-69.5,156.7,1596,3368,1,1
71,156.8,191,3369,1,1
61.3,156.8,288,3369,1,1
57.2,156.8,329,3369,1,1
51.2,156.8,389,3369,1,1
51.1,156.8,390,3369,1,1
-6.9,156.8,970,3369,1,1
-7,156.8,971,3369,1,1
-69.6,156.8,1597,3369,1,1
71,156.9,191,3370,1,1
61.4,156.9,287,3370,1,1
